datetime,home_team_name,away_team_name,match_status,home_team_score,away_team_score,home_team_run_rate,away_team_run_rate,attendance,referee,venue,home_team_bats_1_batsman,home_team_bats_1_status,home_team_bats_1_runs,home_team_bats_1_balls,home_team_bats_1_minutes,home_team_bats_1_fours,home_team_bats_1_sixes,home_team_bats_1_strike_rate,home_team_bats_2_batsman,home_team_bats_2_status,home_team_bats_2_runs,home_team_bats_2_balls,home_team_bats_2_minutes,home_team_bats_2_fours,home_team_bats_2_sixes,home_team_bats_2_strike_rate,home_team_bats_3_batsman,home_team_bats_3_status,home_team_bats_3_runs,home_team_bats_3_balls,home_team_bats_3_minutes,home_team_bats_3_fours,home_team_bats_3_sixes,home_team_bats_3_strike_rate,home_team_bats_4_batsman,home_team_bats_4_status,home_team_bats_4_runs,home_team_bats_4_balls,home_team_bats_4_minutes,home_team_bats_4_fours,home_team_bats_4_sixes,home_team_bats_4_strike_rate,home_team_bats_5_batsman,home_team_bats_5_status,home_team_bats_5_runs,home_team_bats_5_balls,home_team_bats_5_minutes,home_team_bats_5_fours,home_team_bats_5_sixes,home_team_bats_5_strike_rate,home_team_bats_6_batsman,home_team_bats_6_status,home_team_bats_6_runs,home_team_bats_6_balls,home_team_bats_6_minutes,home_team_bats_6_fours,home_team_bats_6_sixes,home_team_bats_6_strike_rate,home_team_bats_7_batsman,home_team_bats_7_status,home_team_bats_7_runs,home_team_bats_7_balls,home_team_bats_7_minutes,home_team_bats_7_fours,home_team_bats_7_sixes,home_team_bats_7_strike_rate,home_team_bats_8_batsman,home_team_bats_8_status,home_team_bats_8_runs,home_team_bats_8_balls,home_team_bats_8_minutes,home_team_bats_8_fours,home_team_bats_8_sixes,home_team_bats_8_strike_rate,home_team_bats_9_batsman,home_team_bats_9_status,home_team_bats_9_runs,home_team_bats_9_balls,home_team_bats_9_minutes,home_team_bats_9_fours,home_team_bats_9_sixes,home_team_bats_9_strike_rate,home_team_bats_10_batsman,home_team_bats_10_status,home_team_bats_10_runs,home_team_bats_10_balls,home_team_bats_10_minutes,home_team_bats_10_fours,home_team_bats_10_sixes,home_team_bats_10_strike_rate,home_team_bats_11_batsman,home_team_bats_11_status,home_team_bats_11_runs,home_team_bats_11_balls,home_team_bats_11_minutes,home_team_bats_11_fours,home_team_bats_11_sixes,home_team_bats_11_strike_rate,away_team_bats_1_batsman,away_team_bats_1_status,away_team_bats_1_runs,away_team_bats_1_balls,away_team_bats_1_minutes,away_team_bats_1_fours,away_team_bats_1_sixes,away_team_bats_1_strike_rate,away_team_bats_2_batsman,away_team_bats_2_status,away_team_bats_2_runs,away_team_bats_2_balls,away_team_bats_2_minutes,away_team_bats_2_fours,away_team_bats_2_sixes,away_team_bats_2_strike_rate,away_team_bats_3_batsman,away_team_bats_3_status,away_team_bats_3_runs,away_team_bats_3_balls,away_team_bats_3_minutes,away_team_bats_3_fours,away_team_bats_3_sixes,away_team_bats_3_strike_rate,away_team_bats_4_batsman,away_team_bats_4_status,away_team_bats_4_runs,away_team_bats_4_balls,away_team_bats_4_minutes,away_team_bats_4_fours,away_team_bats_4_sixes,away_team_bats_4_strike_rate,away_team_bats_5_batsman,away_team_bats_5_status,away_team_bats_5_runs,away_team_bats_5_balls,away_team_bats_5_minutes,away_team_bats_5_fours,away_team_bats_5_sixes,away_team_bats_5_strike_rate,away_team_bats_6_batsman,away_team_bats_6_status,away_team_bats_6_runs,away_team_bats_6_balls,away_team_bats_6_minutes,away_team_bats_6_fours,away_team_bats_6_sixes,away_team_bats_6_strike_rate,away_team_bats_7_batsman,away_team_bats_7_status,away_team_bats_7_runs,away_team_bats_7_balls,away_team_bats_7_minutes,away_team_bats_7_fours,away_team_bats_7_sixes,away_team_bats_7_strike_rate,away_team_bats_8_batsman,away_team_bats_8_status,away_team_bats_8_runs,away_team_bats_8_balls,away_team_bats_8_minutes,away_team_bats_8_fours,away_team_bats_8_sixes,away_team_bats_8_strike_rate,away_team_bats_9_batsman,away_team_bats_9_status,away_team_bats_9_runs,away_team_bats_9_balls,away_team_bats_9_minutes,away_team_bats_9_fours,away_team_bats_9_sixes,away_team_bats_9_strike_rate,away_team_bats_10_batsman,away_team_bats_10_status,away_team_bats_10_runs,away_team_bats_10_balls,away_team_bats_10_minutes,away_team_bats_10_fours,away_team_bats_10_sixes,away_team_bats_10_strike_rate,away_team_bats_11_batsman,away_team_bats_11_status,away_team_bats_11_runs,away_team_bats_11_balls,away_team_bats_11_minutes,away_team_bats_11_fours,away_team_bats_11_sixes,away_team_bats_11_strike_rate,home_team_bats_extras_status,home_team_bats_extras_runs,home_team_bats_extras_balls,home_team_bats_extras_minutes,home_team_bats_extras_fours,home_team_bats_extras_sixes,home_team_bats_extras_strike_rate,away_team_bats_extras_status,away_team_bats_extras_runs,away_team_bats_extras_balls,away_team_bats_extras_minutes,away_team_bats_extras_fours,away_team_bats_extras_sixes,away_team_bats_extras_strike_rate,home_team_bats_total_overs,home_team_bats_total_runs,away_team_bats_total_overs,away_team_bats_total_runs,home_team_bowl_1_bowler,home_team_bowl_1_overs,home_team_bowl_1_maidens,home_team_bowl_1_runs_conceded,home_team_bowl_1_wickets,home_team_bowl_1_runs_conceded_per_over,home_team_bowl_2_bowler,home_team_bowl_2_overs,home_team_bowl_2_maidens,home_team_bowl_2_runs_conceded,home_team_bowl_2_wickets,home_team_bowl_2_runs_conceded_per_over,home_team_bowl_3_bowler,home_team_bowl_3_overs,home_team_bowl_3_maidens,home_team_bowl_3_runs_conceded,home_team_bowl_3_wickets,home_team_bowl_3_runs_conceded_per_over,home_team_bowl_4_bowler,home_team_bowl_4_overs,home_team_bowl_4_maidens,home_team_bowl_4_runs_conceded,home_team_bowl_4_wickets,home_team_bowl_4_runs_conceded_per_over,home_team_bowl_5_bowler,home_team_bowl_5_overs,home_team_bowl_5_maidens,home_team_bowl_5_runs_conceded,home_team_bowl_5_wickets,home_team_bowl_5_runs_conceded_per_over,home_team_bowl_6_bowler,home_team_bowl_6_overs,home_team_bowl_6_maidens,home_team_bowl_6_runs_conceded,home_team_bowl_6_wickets,home_team_bowl_6_runs_conceded_per_over,home_team_bowl_7_bowler,home_team_bowl_7_overs,home_team_bowl_7_maidens,home_team_bowl_7_runs_conceded,home_team_bowl_7_wickets,home_team_bowl_7_runs_conceded_per_over,home_team_bowl_8_bowler,home_team_bowl_8_overs,home_team_bowl_8_maidens,home_team_bowl_8_runs_conceded,home_team_bowl_8_wickets,home_team_bowl_8_runs_conceded_per_over,home_team_bowl_9_bowler,home_team_bowl_9_overs,home_team_bowl_9_maidens,home_team_bowl_9_runs_conceded,home_team_bowl_9_wickets,home_team_bowl_9_runs_conceded_per_over,home_team_bowl_10_bowler,home_team_bowl_10_overs,home_team_bowl_10_maidens,home_team_bowl_10_runs_conceded,home_team_bowl_10_wickets,home_team_bowl_10_runs_conceded_per_over,home_team_bowl_11_bowler,home_team_bowl_11_overs,home_team_bowl_11_maidens,home_team_bowl_11_runs_conceded,home_team_bowl_11_wickets,home_team_bowl_11_runs_conceded_per_over,away_team_bowl_1_bowler,away_team_bowl_1_overs,away_team_bowl_1_maidens,away_team_bowl_1_runs_conceded,away_team_bowl_1_wickets,away_team_bowl_1_runs_conceded_per_over,away_team_bowl_2_bowler,away_team_bowl_2_overs,away_team_bowl_2_maidens,away_team_bowl_2_runs_conceded,away_team_bowl_2_wickets,away_team_bowl_2_runs_conceded_per_over,away_team_bowl_3_bowler,away_team_bowl_3_overs,away_team_bowl_3_maidens,away_team_bowl_3_runs_conceded,away_team_bowl_3_wickets,away_team_bowl_3_runs_conceded_per_over,away_team_bowl_4_bowler,away_team_bowl_4_overs,away_team_bowl_4_maidens,away_team_bowl_4_runs_conceded,away_team_bowl_4_wickets,away_team_bowl_4_runs_conceded_per_over,away_team_bowl_5_bowler,away_team_bowl_5_overs,away_team_bowl_5_maidens,away_team_bowl_5_runs_conceded,away_team_bowl_5_wickets,away_team_bowl_5_runs_conceded_per_over,away_team_bowl_6_bowler,away_team_bowl_6_overs,away_team_bowl_6_maidens,away_team_bowl_6_runs_conceded,away_team_bowl_6_wickets,away_team_bowl_6_runs_conceded_per_over,away_team_bowl_7_bowler,away_team_bowl_7_overs,away_team_bowl_7_maidens,away_team_bowl_7_runs_conceded,away_team_bowl_7_wickets,away_team_bowl_7_runs_conceded_per_over,away_team_bowl_8_bowler,away_team_bowl_8_overs,away_team_bowl_8_maidens,away_team_bowl_8_runs_conceded,away_team_bowl_8_wickets,away_team_bowl_8_runs_conceded_per_over,away_team_bowl_9_bowler,away_team_bowl_9_overs,away_team_bowl_9_maidens,away_team_bowl_9_runs_conceded,away_team_bowl_9_wickets,away_team_bowl_9_runs_conceded_per_over,away_team_bowl_10_bowler,away_team_bowl_10_overs,away_team_bowl_10_maidens,away_team_bowl_10_runs_conceded,away_team_bowl_10_wickets,away_team_bowl_10_runs_conceded_per_over,away_team_bowl_11_bowler,away_team_bowl_11_overs,away_team_bowl_11_maidens,away_team_bowl_11_runs_conceded,away_team_bowl_11_wickets,away_team_bowl_11_runs_conceded_per_over,home_team_partnership_1_partnership,home_team_partnership_1_runs,home_team_partnership_1_minutes,home_team_partnership_1_balls,home_team_partnership_1_strike_rate,home_team_partnership_2_partnership,home_team_partnership_2_runs,home_team_partnership_2_minutes,home_team_partnership_2_balls,home_team_partnership_2_strike_rate,home_team_partnership_3_partnership,home_team_partnership_3_runs,home_team_partnership_3_minutes,home_team_partnership_3_balls,home_team_partnership_3_strike_rate,home_team_partnership_4_partnership,home_team_partnership_4_runs,home_team_partnership_4_minutes,home_team_partnership_4_balls,home_team_partnership_4_strike_rate,home_team_partnership_5_partnership,home_team_partnership_5_runs,home_team_partnership_5_minutes,home_team_partnership_5_balls,home_team_partnership_5_strike_rate,home_team_partnership_6_partnership,home_team_partnership_6_runs,home_team_partnership_6_minutes,home_team_partnership_6_balls,home_team_partnership_6_strike_rate,home_team_partnership_7_partnership,home_team_partnership_7_runs,home_team_partnership_7_minutes,home_team_partnership_7_balls,home_team_partnership_7_strike_rate,home_team_partnership_8_partnership,home_team_partnership_8_runs,home_team_partnership_8_minutes,home_team_partnership_8_balls,home_team_partnership_8_strike_rate,home_team_partnership_9_partnership,home_team_partnership_9_runs,home_team_partnership_9_minutes,home_team_partnership_9_balls,home_team_partnership_9_strike_rate,home_team_partnership_10_partnership,home_team_partnership_10_runs,home_team_partnership_10_minutes,home_team_partnership_10_balls,home_team_partnership_10_strike_rate,home_team_partnership_11_partnership,home_team_partnership_11_runs,home_team_partnership_11_minutes,home_team_partnership_11_balls,home_team_partnership_11_strike_rate,away_team_partnership_1_partnership,away_team_partnership_1_runs,away_team_partnership_1_minutes,away_team_partnership_1_balls,away_team_partnership_1_strike_rate,away_team_partnership_2_partnership,away_team_partnership_2_runs,away_team_partnership_2_minutes,away_team_partnership_2_balls,away_team_partnership_2_strike_rate,away_team_partnership_3_partnership,away_team_partnership_3_runs,away_team_partnership_3_minutes,away_team_partnership_3_balls,away_team_partnership_3_strike_rate,away_team_partnership_4_partnership,away_team_partnership_4_runs,away_team_partnership_4_minutes,away_team_partnership_4_balls,away_team_partnership_4_strike_rate,away_team_partnership_5_partnership,away_team_partnership_5_runs,away_team_partnership_5_minutes,away_team_partnership_5_balls,away_team_partnership_5_strike_rate,away_team_partnership_6_partnership,away_team_partnership_6_runs,away_team_partnership_6_minutes,away_team_partnership_6_balls,away_team_partnership_6_strike_rate,away_team_partnership_7_partnership,away_team_partnership_7_runs,away_team_partnership_7_minutes,away_team_partnership_7_balls,away_team_partnership_7_strike_rate,away_team_partnership_8_partnership,away_team_partnership_8_runs,away_team_partnership_8_minutes,away_team_partnership_8_balls,away_team_partnership_8_strike_rate,away_team_partnership_9_partnership,away_team_partnership_9_runs,away_team_partnership_9_minutes,away_team_partnership_9_balls,away_team_partnership_9_strike_rate,away_team_partnership_10_partnership,away_team_partnership_10_runs,away_team_partnership_10_minutes,away_team_partnership_10_balls,away_team_partnership_10_strike_rate,away_team_partnership_11_partnership,away_team_partnership_11_runs,away_team_partnership_11_minutes,away_team_partnership_11_balls,away_team_partnership_11_strike_rate,home_team_fall_of_wickets_1_ball,home_team_fall_of_wickets_1_batsman,home_team_fall_of_wickets_1_status,home_team_fall_of_wickets_1_current_score,home_team_fall_of_wickets_2_ball,home_team_fall_of_wickets_2_batsman,home_team_fall_of_wickets_2_status,home_team_fall_of_wickets_2_current_score,home_team_fall_of_wickets_3_ball,home_team_fall_of_wickets_3_batsman,home_team_fall_of_wickets_3_status,home_team_fall_of_wickets_3_current_score,home_team_fall_of_wickets_4_ball,home_team_fall_of_wickets_4_batsman,home_team_fall_of_wickets_4_status,home_team_fall_of_wickets_4_current_score,home_team_fall_of_wickets_5_ball,home_team_fall_of_wickets_5_batsman,home_team_fall_of_wickets_5_status,home_team_fall_of_wickets_5_current_score,home_team_fall_of_wickets_6_ball,home_team_fall_of_wickets_6_batsman,home_team_fall_of_wickets_6_status,home_team_fall_of_wickets_6_current_score,home_team_fall_of_wickets_7_ball,home_team_fall_of_wickets_7_batsman,home_team_fall_of_wickets_7_status,home_team_fall_of_wickets_7_current_score,home_team_fall_of_wickets_8_ball,home_team_fall_of_wickets_8_batsman,home_team_fall_of_wickets_8_status,home_team_fall_of_wickets_8_current_score,home_team_fall_of_wickets_9_ball,home_team_fall_of_wickets_9_batsman,home_team_fall_of_wickets_9_status,home_team_fall_of_wickets_9_current_score,home_team_fall_of_wickets_10_ball,home_team_fall_of_wickets_10_batsman,home_team_fall_of_wickets_10_status,home_team_fall_of_wickets_10_current_score,home_team_fall_of_wickets_11_ball,home_team_fall_of_wickets_11_batsman,home_team_fall_of_wickets_11_status,home_team_fall_of_wickets_11_current_score,away_team_fall_of_wickets_1_ball,away_team_fall_of_wickets_1_batsman,away_team_fall_of_wickets_1_status,away_team_fall_of_wickets_1_current_score,away_team_fall_of_wickets_2_ball,away_team_fall_of_wickets_2_batsman,away_team_fall_of_wickets_2_status,away_team_fall_of_wickets_2_current_score,away_team_fall_of_wickets_3_ball,away_team_fall_of_wickets_3_batsman,away_team_fall_of_wickets_3_status,away_team_fall_of_wickets_3_current_score,away_team_fall_of_wickets_4_ball,away_team_fall_of_wickets_4_batsman,away_team_fall_of_wickets_4_status,away_team_fall_of_wickets_4_current_score,away_team_fall_of_wickets_5_ball,away_team_fall_of_wickets_5_batsman,away_team_fall_of_wickets_5_status,away_team_fall_of_wickets_5_current_score,away_team_fall_of_wickets_6_ball,away_team_fall_of_wickets_6_batsman,away_team_fall_of_wickets_6_status,away_team_fall_of_wickets_6_current_score,away_team_fall_of_wickets_7_ball,away_team_fall_of_wickets_7_batsman,away_team_fall_of_wickets_7_status,away_team_fall_of_wickets_7_current_score,away_team_fall_of_wickets_8_ball,away_team_fall_of_wickets_8_batsman,away_team_fall_of_wickets_8_status,away_team_fall_of_wickets_8_current_score,away_team_fall_of_wickets_9_ball,away_team_fall_of_wickets_9_batsman,away_team_fall_of_wickets_9_status,away_team_fall_of_wickets_9_current_score,away_team_fall_of_wickets_10_ball,away_team_fall_of_wickets_10_batsman,away_team_fall_of_wickets_10_status,away_team_fall_of_wickets_10_current_score,away_team_fall_of_wickets_11_ball,away_team_fall_of_wickets_11_batsman,away_team_fall_of_wickets_11_status,away_team_fall_of_wickets_11_current_score
"2020-01-26 09:10:00","Adelaide Strikers","Hobart Hurricanes","Hobart Hurricanes won by 10 runs.",207/8,217/1,10.35,10.85,0,"Stratford B. (Aus)","Adelaide Oval (Adelaide)","Salt P.","c_ Short D. _b_ Boland S.",66,33,38,10,2,200,"Weatherald J.","c_ Wright M. _b_ Rose C.",2,3,5,0,0,66.67,"Head T.","b_ Boland S.",47,37,53,3,2,127.03,"Carey A.","c_ Wright M. _b_ Faulkner J.",39,24,40,3,2,162.5,"Wells J.","b_ Rose C.",15,7,9,0,2,214.29,"Khan R.","lbw_ Ellis N.",8,4,5,0,1,200,"Short M.","run out_ McDermott B.",6,5,15,0,0,120,"Neser M.","lbw_ Ellis N.",9,5,6,0,1,180,"Siddle P.","not out",1,1,5,0,0,100,"Agar W.","not out",1,1,0,0,0,100,,,0,0,0,0,0,0,"Wade M.","not out",130,61,87,11,7,213.11,"Short D.","c_ Salt P. _b_ Neser M.",72,55,79,4,4,130.91,"McDermott B.","not out",4,4,4,0,0,100,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,"w_ 2, _b_ 8, _lb_ 3",13,0,0,0,0,0,"w_ 9, _lb_ 2",11,0,0,0,0,0,20,207/8,20,217/1,"Short D.",3,0,37,0,12.33,"Faulkner J.",4,0,35,1,8.75,"Rose C.",2,0,16,2,8,"Ellis N.",4,0,36,2,9,"Ahmad Q.",3,0,31,0,10.33,"Boland S.",4,0,41,2,10.25,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,"Head T.",2,0,17,0,8.5,"Khan R.",3,0,35,0,11.67,"Short M.",3,0,28,0,9.33,"Neser M.",3,0,26,1,8.67,"Siddle P.",4,0,38,0,9.5,"Agar W.",4,0,49,0,12.25,"Stanlake B.",1,0,22,0,22,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,"Weatherald J. / Salt P.",20,5,11,181.82,"Head T. / Salt P.",79,33,47,168.09,"Head T. / Carey A.",43,20,27,159.26,"Wells J. / Carey A.",28,9,12,233.33,"Khan R. / Carey A.",15,5,7,214.29,"Short M. / Carey A.",6,6,6,100,"Neser M. / Short M.",8,5,6,133.33,"Siddle P. / Short M.",1,4,1,100,"Siddle P. / Neser M.",6,1,2,300,"Siddle P. / Agar W.",1,0,1,100,,0,0,0,0,"Wade M. / Short D.",203,79,110,184.55,"Wade M. / McDermott B.",14,4,10,140,"Wade M. / Wright M.",1,4,1,100,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1.5,"Weatherald J.","c_Wright M._b_Rose C.",20/1,9.4,"Salt P.","c_Short D._b_Boland S.",99/2,14.1,"Head T.","b_Boland S.",142/3,16.1,"Wells J.","b_Rose C.",170/4,17.2,"Khan R.","lbw_Ellis N.",185/5,18.2,"Carey A.","c_Wright M._b_Faulkner J.",191/6,19.2,"Short M.","run out_McDermott B.",199/7,19.5,"Neser M.","lbw_Ellis N.",206/8,0,,,,0,,,,0,,,,18.2,"Short D.","c_Salt P._b_Neser M.",203/1,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
"2019-12-28 09:10:00","Sydney Sixers","Sydney Thunder","Match Tied Sydney Sixers won the Super Over.",149/7,149/8,7.45,7.45,0,"Parry B. (Aus)","Sydney Cricket Ground (Sydney)","Khawaja U.","c_ Bird J. _b_ Abbott S.",16,13,23,0,1,123.08,"Hales A.","c_ Edwards J. _b_ Curran T.",32,21,29,5,1,152.38,"Ferguson C.","run out_ Philippe J.",52,42,72,3,1,123.81,"Gilkes M.","st_ Philippe J. _b_ Pope L.",0,7,8,0,0,28.57,"Ross A.","c_ Abbott S. _b_ Curran T.",26,22,28,0,2,118.18,"Morris C.","c_ Henriques M. _b_ Pope L.",1,2,5,0,0,50,"Green C.","b_ Pope L.",1,4,4,0,0,25,"Sams D.","c_ Curran T. _b_ Abbott S.",0,1,4,0,0,0,"Nair A.","not out",11,10,19,1,0,110,,,0,0,0,0,0,0,,,0,0,0,0,0,0,"Philippe J.","lbw_ Morris C.",11,17,21,1,0,64.71,"Kerr H.","b_ Cook J.",0,4,0,0,0,0,"Hughes D.","b_ Green C.",37,25,33,6,0,148,"Henriques M.","c_ Ferguson C. _b_ Sams D.",41,30,50,0,2,136.67,"Silk J.","run out_ Green C.",2,3,7,0,0,66.67,"Edwards J.","c_ Green C. _b_ Morris C.",17,21,29,1,0,80.95,"Curran T.","run out_ Gilkes M.",35,17,24,5,1,205.88,"Dwarshuis B.","not out",2,3,18,0,0,66.67,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,"w_ 2, _b_ 2, _nb_ 2, _lb_ 4",10,0,0,0,0,0,"w_ 2, _lb_ 2",4,0,0,0,0,0,20,149/8,20,149/7,"Curran T.",4,0,23,2,5.75,"Dwarshuis B.",4,0,38,0,9.5,"Abbott S.",4,0,28,2,7,"Pope L.",4,0,23,3,5.75,"Bird J.",4,0,31,0,7.75,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,"Morris C.",4,0,36,2,9,"Green C.",2,0,18,1,9,"Sams D.",4,0,24,1,6,"Nair A.",2,0,14,0,7,"Tremain C.",4,0,37,0,9.25,"Cook J.",4,0,18,1,4.5,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,"Hales A. / Khawaja U.",48,21,31,154.84,"Hales A. / Ferguson C.",2,4,6,33.33,"Ferguson C. / Gilkes M.",4,10,11,36.36,"Ferguson C. / Ross A.",56,27,39,143.59,"Morris C. / Ferguson C.",2,5,4,50,"Ferguson C. / Green C.",2,4,5,40,"Ferguson C. / Sams D.",1,3,3,33.33,"Ferguson C. / Nair A.",34,18,23,147.83,,0,0,0,0,,0,0,0,0,,0,0,0,0,"Philippe J. / Kerr H.",1,0,5,20,"Hughes D. / Philippe J.",37,21,32,115.63,"Henriques M. / Hughes D.",29,12,17,170.59,"Henriques M. / Silk J.",5,5,6,83.33,"Silk J. / Edwards J.",0,2,0,0,"Henriques M. / Edwards J.",38,27,39,97.44,"Henriques M. / Curran T.",12,6,4,300,"Curran T. / Dwarshuis B.",27,18,17,158.82,,0,0,0,0,,0,0,0,0,,0,0,0,0,5.1,"Khawaja U.","c_Bird J._b_Abbott S.",48/1,6.1,"Hales A.","c_Edwards J._b_Curran T.",50/2,7.6,"Gilkes M.","st_Philippe J._b_Pope L.",54/3,14.3,"Ross A.","c_Abbott S._b_Curran T.",110/4,15.1,"Morris C.","c_Henriques M._b_Pope L.",112/5,15.6,"Green C.","b_Pope L.",114/6,16.3,"Sams D.","c_Curran T._b_Abbott S.",115/7,19.6,"Ferguson C.","run out_Philippe J.",149/8,0,,,,0,,,,0,,,,0.5,"Kerr H.","b_Cook J.",1/1,6.1,"Philippe J.","lbw_Morris C.",38/2,8.6,"Hughes D.","b_Green C.",67/3,9.6,"Silk J.","run out_Green C.",72/4,16.3,"Edwards J.","c_Green C._b_Morris C.",110/5,17.1,"Henriques M.","c_Ferguson C._b_Sams D.",122/6,19.6,"Curran T.","run out_Gilkes M.",149/7,0,,,,0,,,,0,,,,0,,,
"2020-01-19 04:45:00","Hobart Hurricanes","Adelaide Strikers","Adelaide Strikers won by 10 runs.",176/6,186/5,8.8,9.3,0,"Parry B. (Aus)","York Park (Launceston)","Wade M.","c_ Short M. _b_ Neser M.",5,5,2,1,0,100,"Jewell C.","c_ Neser M. _b_ Agar W.",10,9,16,1,0,111.11,"Doran J.","c_ Head T. _b_ Agar W.",28,31,30,2,0,90.32,"Miller D.","not out",90,48,67,8,5,187.5,"McDermott B.","c_ Salt P. _b_ Siddle P.",31,17,27,1,2,182.35,"Bailey G.","c_ Short M. _b_ Agar W.",5,6,7,0,0,83.33,"Rose C.","c_ Siddle P. _b_ Agar W.",4,2,4,1,0,200,"Rogers T.","not out",2,2,13,0,0,100,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,"Weatherald J.","c_ & _b_ Boland S.",5,13,17,0,0,38.46,"Salt P.","c_ Ellis N. _b_ Boland S.",13,9,11,2,0,144.44,"Head T.","c_ Jewell C. _b_ Rose C.",79,40,46,5,6,197.5,"Wells J.","not out",45,35,76,1,1,128.57,"Nielsen H.","run out_ Ahmad Q.",5,3,9,1,0,166.67,"Short M.","c_ McDermott B. _b_ Ellis N.",33,20,24,1,2,165,"Khan R.","not out",0,0,3,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,"lb_ 1",1,0,0,0,0,0,"lb_ 6",6,0,0,0,0,0,20,176/6,20,186/5,"Head T.",1,0,10,0,10,"Neser M.",4,0,36,1,9,"Khan R.",4,0,40,0,10,"Siddle P.",4,0,26,1,6.5,"O'Connor L.",3,0,30,0,10,"Agar W.",4,0,33,4,8.25,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,"Rose C.",4,0,45,1,11.25,"Rogers T.",4,0,40,0,10,"Ellis N.",4,0,33,1,8.25,"Ahmad Q.",4,0,36,0,9,"Boland S.",4,0,26,2,6.5,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,"Wade M. / Jewell C.",6,2,6,100,"McDermott B. / Jewell C.",0,2,0,0,"Doran J. / Jewell C.",15,12,20,75,"Miller D. / Doran J.",43,18,31,138.71,"Miller D. / McDermott B.",60,25,38,157.89,"Miller D. / Bailey G.",14,7,9,155.56,"Miller D. / Rose C.",11,4,4,275,"Miller D. / Rogers T.",27,13,12,225,,0,0,0,0,,0,0,0,0,,0,0,0,0,"Weatherald J. / Salt P.",17,11,18,94.44,"Head T. / Weatherald J.",7,6,7,100,"Wells J. / Head T.",97,40,51,190.2,"Wells J. / Nielsen H.",10,9,7,142.86,"Wells J. / Short M.",54,24,36,150,"Wells J. / Khan R.",1,3,1,100,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0.6,"Wade M.","c_Short M._b_Neser M.",6/1,4.2,"Jewell C.","c_Neser M._b_Agar W.",21/2,9.3,"Doran J.","c_Head T._b_Agar W.",64/3,15.5,"McDermott B.","c_Salt P._b_Siddle P.",124/4,17.2,"Bailey G.","c_Short M._b_Agar W.",138/5,17.6,"Rose C.","c_Siddle P._b_Agar W.",149/6,0,,,,0,,,,0,,,,0,,,,0,,,,2.6,"Salt P.","c_Ellis N._b_Boland S.",17/1,4.1,"Weatherald J.","c_&_b_Boland S.",24/2,12.4,"Head T.","c_Jewell C._b_Rose C.",121/3,13.5,"Nielsen H.","run out_Ahmad Q.",131/4,19.5,"Short M.","c_McDermott B._b_Ellis N.",185/5,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
